"conferenceId","Team ID","Team Market","position","Player Height","Class Year","playerId","jerseyNum","fullName","Games Started","Games Played","Minutes Played","Assist Pct","Assist Pct %ile","Assist Ratio","Assist Ratio %ile","Turnover Pct","Turnover Pct %ile","Ast/Tov Ratio","Ast/Tov Ratio %ile","Usage Pct","Usage Pct %ile","True Shooting %","True Shooting % %ile","2-Point Pct","2-Point Pct %ile","3-Point Pct","3-Point Pct %ile","Free Throw Pct","Free Throw Pct %ile","Off Rebound Pct","Off Rebound Pct %ile","FT Attempt Rate","FT Attempt Rate %ile","3-Point Att Rate","3-Point Att Rate %ile"
"72","103258","A&M-Corpus Christi","G","72","Senior","1704955","3","Mason Gibson","13","26","576.13","0.10188","0.35","0.0968","0.18","0.10321","0.78","1.03846","0.29","0.22826","0.73","0.54228","0.55","0.45055","0.36","0.3619","0.69","0.72059","0.36","0.01838","0.28","0.34694","0.63","0.53571","0.63"
"72","103258","A&M-Corpus Christi","G","74","Senior","1606057","0","DA Houston","14","25","518.92","0.29262","0.95","0.21509","0.78","0.21923","0.1","1.25","0.44","0.25717","0.88","0.5341","0.49","0.44086","0.32","0.36986","0.74","0.65789","0.2","0.01589","0.21","0.45783","0.84","0.43976","0.44"
"73","103257","Purdue","G","76","Freshman","2486713","17","Omer Mayer","0","39","557.69","0.13441","0.52","0.15838","0.54","0.14637","0.42","1.28571","0.47","0.2257","0.72","0.52425","0.42","0.4881","0.56","0.35455","0.64","0.65217","0.19","0.00697","0.04","0.11856","0.07","0.56701","0.68"
"73","103257","Purdue","G","75","Sophomore","2334060","0","C.J. Cox","39","39","952.96","0.08294","0.24","0.14595","0.47","0.04185","0.99","4.08333","0.99","0.15838","0.24","0.60066","0.87","0.6087","0.94","0.37349","0.76","0.84211","0.82","0.04214","0.73","0.14729","0.11","0.64341","0.8"
"73","103257","Purdue","G","78","Freshman","2334059","14","Jack Benter","2","38","557.28","0.08671","0.26","0.17307","0.61","0.11477","0.69","1.82353","0.76","0.1399","0.13","0.6331","0.96","0.66667","0.98","0.40909","0.91","0.6087","0.13","0.06737","0.92","0.19008","0.2","0.72727","0.9"
"73","103257","Purdue","G","75","Sophomore","2334058","24","Gicarri Harris","0","39","613.76","0.0801","0.22","0.15854","0.54","0.07065","0.95","2.66667","0.95","0.14566","0.16","0.56401","0.69","0.4898","0.56","0.35484","0.64","0.86111","0.88","0.02533","0.44","0.25352","0.36","0.65493","0.82"
"73","103257","Purdue","G","72","Senior","1911492","3","Braden Smith","39","39","1344.45","0.42966","0.99","0.35982","0.99","0.1841","0.2","3.0531","0.97","0.24032","0.8","0.55611","0.64","0.49077","0.57","0.36158","0.69","0.825","0.77","0.02409","0.42","0.26786","0.41","0.39509","0.36"
"73","103257","Purdue","G","76","Senior","1911404","2","Fletcher Loyer","39","39","1143.24","0.11691","0.43","0.14805","0.48","0.08472","0.89","2.05128","0.83","0.21197","0.63","0.65021","0.98","0.49091","0.57","0.43243","0.96","0.87395","0.91","0.00793","0.05","0.32249","0.57","0.7019","0.87"
"59","104515","Youngstown St.","F","78","Senior","2311388","15","Cris Carroll","29","29","908.78","0.13254","0.85","0.10112","0.48","0.17477","0.3","0.64368","0.34","0.28014","0.97","0.62074","0.79","0.58503","0.65","0.38863","0.84","0.76667","0.81","0.03012","0.05","0.3352","0.38","0.58939","0.89"
"59","104515","Youngstown St.","F","79","Senior","1945362","7","Vladimer Salaridze","4","25","435.43","0.15817","0.92","0.13887","0.74","0.12332","0.7","1.30769","0.81","0.24623","0.89","0.57089","0.52","0.52577","0.36","0.32787","0.59","0.80328","0.9","0.14425","0.95","0.38608","0.49","0.38608","0.7"
"59","104515","Youngstown St.","F","79","Junior","1908633","2","Rich Rolf","27","28","757.91","0.1436","0.89","0.19884","0.93","0.11358","0.78","2.18519","0.97","0.16004","0.38","0.58851","0.63","0.58228","0.64","0.35652","0.74","0.86842","0.97","0.05211","0.22","0.19588","0.11","0.59278","0.89"
"59","104515","Youngstown St.","F","84","Senior","1727644","10","Imanuel Zorgvol","12","29","420.87","0.04706","0.21","0.06596","0.19","0.18362","0.25","0.38462","0.12","0.17206","0.48","0.65311","0.9","0.65909","0.9","0.3","0.49","0.65","0.45","0.09331","0.64","0.40816","0.53","0.10204","0.37"
"86","104510","Yale","F","78","Sophomore","2345914","9","Riley Fox","0","29","519.24","0.08128","0.54","0.07452","0.25","0.04218","0.99","1.90909","0.95","0.26568","0.94","0.56845","0.51","0.52459","0.36","0.37037","0.79","0.8","0.89","0.03638","0.08","0.19565","0.11","0.46957","0.78"
"86","104510","Yale","F","78","Sophomore","2345901","8","Isaac Celiscar","29","29","917.14","0.18378","0.96","0.22151","0.96","0.12238","0.71","2.325","0.98","0.1885","0.6","0.66248","0.92","0.61326","0.78","0.40351","0.89","0.8018","0.89","0.07415","0.45","0.46639","0.64","0.2395","0.54"
"86","104510","Yale","F","82","Junior","2143595","10","Samson Aletan","29","29","749.98","0.08212","0.55","0.14322","0.76","0.12537","0.68","1.33333","0.82","0.15189","0.33","0.59713","0.67","0.57823","0.62","","","0.58511","0.29","0.11755","0.84","0.63946","0.86","0","0.16"
"86","104510","Yale","F","79","Senior","1949281","42","Nick Townsend","28","28","948.97","0.24211","0.99","0.2192","0.96","0.15293","0.45","1.83582","0.94","0.24458","0.89","0.62517","0.8","0.52804","0.37","0.45652","0.95","0.75676","0.78","0.08285","0.54","0.48366","0.68","0.30065","0.61"
"29","104509","Xavier","F","82","Sophomore","2316938","24","Jovan Milicevic","31","33","863.16","0.10233","0.7","0.10618","0.52","0.10616","0.83","1.11905","0.71","0.22817","0.83","0.57692","0.55","0.45679","0.14","0.42949","0.93","0.7284","0.7","0.05468","0.24","0.25472","0.22","0.49057","0.81"
"29","104509","Xavier","F","81","Senior","1896869","4","Filip Borovicanin","32","33","1026.64","0.23924","0.99","0.26093","0.98","0.14985","0.47","2.35593","0.98","0.1909","0.62","0.53481","0.32","0.47761","0.19","0.34906","0.71","0.87302","0.97","0.05955","0.29","0.20521","0.13","0.34528","0.65"
"29","104509","Xavier","F","79","Senior","1694292","12","Tre Carroll","32","32","1011.72","0.17174","0.95","0.12839","0.67","0.126","0.68","1.16901","0.74","0.27711","0.97","0.57868","0.57","0.57516","0.61","0.33333","0.65","0.7094","0.65","0.04247","0.12","0.26531","0.25","0.30612","0.61"
"87","104508","Wyoming","F","82","Freshman","2506835","11","Gavin Gores","8","27","484.95","0.04102","0.16","0.05351","0.11","0.14699","0.49","0.38462","0.12","0.18383","0.57","0.65606","0.91","0.67327","0.92","0.1875","0.2","0.68831","0.57","0.08098","0.52","0.65812","0.87","0.13675","0.42"
"87","104508","Wyoming","F","80","Senior","2132758","8","Kiani Saxon","16","32","484.6","0.048","0.22","0.1355","0.72","0.23511","0.09","0.66667","0.36","0.0936","0.04","0.49048","0.14","0.5","0.28","0.375","0.81","0.32143","0.03","0.07615","0.48","0.5","0.71","0.28571","0.59"
"59","104506","Wright St.","F","81","Freshman","2472215","4","Kellen Pickett","24","33","761.8","0.07442","0.48","0.10989","0.55","0.12731","0.66","0.9697","0.62","0.17261","0.48","0.61892","0.78","0.64286","0.86","0.2549","0.35","0.7625","0.8","0.05723","0.26","0.41885","0.56","0.26702","0.57"
"59","104506","Wright St.","F","78","Sophomore","2320400","20","Andrea Holden","3","33","466.88","0.05845","0.32","0.07309","0.24","0.17872","0.28","0.44118","0.18","0.20672","0.72","0.6114","0.74","0.56452","0.55","0","0.13","0.71831","0.67","0.12711","0.89","0.568","0.79","0.008","0.19"
"59","104506","Wright St.","F","79","Senior","1615615","33","Michael Imariagbe","29","32","784.75","0.1437","0.89","0.13985","0.74","0.16534","0.36","0.98333","0.62","0.23463","0.85","0.63057","0.83","0.58824","0.67","0.4","0.88","0.68421","0.56","0.13223","0.91","0.64407","0.86","0.06356","0.33"
"38","104503","Wofford","F","80","Junior","2475434","25","Rex Stirling","8","28","407.22","0.11857","0.79","0.15348","0.8","0.16736","0.35","1.08333","0.69","0.1801","0.54","0.5737","0.54","0.55769","0.52","","","0.6","0.32","0.13456","0.92","0.33654","0.39","0","0.16"
"38","104503","Wofford","F","80","Freshman","2475427","1","Brian Sumpter","20","29","655.44","0.06628","0.4","0.11563","0.6","0.14164","0.54","0.92308","0.58","0.14263","0.25","0.60279","0.71","0.624","0.81","0.09091","0.14","0.63265","0.4","0.07441","0.46","0.36029","0.43","0.08088","0.35"
"73","104500","Wisconsin","F","82","Freshman","2491503","32","Aleksas Bieliauskas","28","35","704.89","0.07084","0.44","0.13941","0.74","0.15119","0.46","1.07143","0.69","0.13392","0.19","0.54389","0.37","0.53968","0.43","0.34568","0.7","0.63333","0.41","0.08659","0.58","0.20833","0.14","0.5625","0.87"
"73","104500","Wisconsin","F","82","Sophomore","2324517","22","Austin Rapp","12","30","694.63","0.12142","0.81","0.14591","0.77","0.09087","0.9","1.88","0.95","0.20037","0.68","0.58177","0.59","0.55072","0.48","0.3625","0.77","0.85417","0.95","0.05246","0.22","0.20961","0.14","0.69869","0.94"
"73","104500","Wisconsin","F","84","Junior","2093085","31","Nolan Winter","30","31","953.18","0.09496","0.66","0.12535","0.65","0.07464","0.96","1.92","0.95","0.17806","0.53","0.65505","0.91","0.70115","0.96","0.32632","0.59","0.74194","0.74","0.08409","0.56","0.34572","0.41","0.35316","0.66"
"37","104488","Winthrop","F","80","Senior","1933792","15","Tommy Kamarad","13","30","545.69","0.09724","0.67","0.12322","0.64","0.14053","0.55","1","0.66","0.17358","0.49","0.56075","0.46","0.56322","0.54","0.29688","0.47","0.80435","0.9","0.06854","0.39","0.30464","0.32","0.42384","0.73"
"37","104488","Winthrop","F","82","Senior","1928682","23","Edward Nnamoko","5","31","332.8","0.03322","0.1","0.04669","0.07","0.18772","0.23","0.26087","0.05","0.17502","0.5","0.55276","0.42","0.50685","0.3","0","0.13","0.62069","0.37","0.12774","0.89","0.78378","0.94","0.01351","0.21"
"37","104488","Winthrop","F","82","Senior","1687935","51","Logan Duncomb","26","30","744.05","0.15451","0.91","0.09205","0.4","0.12251","0.71","0.82759","0.5","0.30183","0.99","0.6584","0.92","0.59272","0.69","0","0.13","0.75299","0.77","0.14859","0.97","0.82295","0.96","0.00984","0.2"
"16","104476","William & Mary","F","78","Sophomore","2284682","15","Ryan Jackson, Jr.","0","29","534.46","0.06207","0.36","0.09873","0.46","0.13997","0.55","0.78261","0.46","0.15181","0.33","0.68294","0.96","0.65657","0.9","0.47368","0.96","0.67925","0.55","0.04964","0.2","0.44915","0.61","0.16102","0.45"
"16","104476","William & Mary","F","80","Junior","2125520","22","Kilian Brockhoff","29","30","663.73","0.17374","0.95","0.14894","0.79","0.20126","0.17","0.86957","0.54","0.25531","0.92","0.56976","0.52","0.59322","0.69","0.30508","0.51","0.74419","0.75","0.03105","0.05","0.36441","0.44","0.5","0.81"
"16","104476","William & Mary","F","79","Junior","2117211","16","Tunde Vahlberg Fasasi","29","30","824.11","0.16575","0.94","0.17162","0.87","0.11222","0.79","1.84615","0.94","0.20843","0.73","0.59643","0.67","0.57143","0.59","0.35971","0.75","0.79518","0.88","0.04707","0.17","0.30515","0.32","0.51103","0.82"
"16","104476","William & Mary","F","78","Senior","1934520","23","Jo'el Emanuel","4","29","653.43","0.12481","0.82","0.16382","0.84","0.15332","0.45","1.27778","0.8","0.17781","0.53","0.63632","0.85","0.6","0.72","0.34146","0.68","0.70833","0.64","0.04298","0.13","0.82192","0.96","0.28082","0.58"
"16","104476","William & Mary","F","78","Senior","1713504","1","Cade Haskins","29","30","507.45","0.09026","0.63","0.11916","0.62","0.12487","0.68","1.08333","0.69","0.18721","0.59","0.52616","0.27","0.5","0.28","0.33333","0.65","0.73333","0.72","0.03105","0.05","0.19355","0.11","0.79355","0.98"
"17","104471","Wichita St.","F","80","Sophomore","2287296","8","Dillon Battie","20","30","528.4","0.07877","0.52","0.09074","0.39","0.12248","0.71","0.81481","0.49","0.20371","0.7","0.59204","0.65","0.59398","0.7","0.1875","0.2","0.61386","0.35","0.08762","0.59","0.67785","0.89","0.10738","0.38"
"17","104471","Wichita St.","F","82","Senior","1985761","20","Emmanuel Okorafor","26","35","592.67","0.04856","0.23","0.06238","0.16","0.18183","0.26","0.36585","0.11","0.1873","0.59","0.60434","0.71","0.57419","0.61","","","0.67164","0.53","0.12001","0.85","0.43226","0.58","0","0.16"
"17","104471","Wichita St.","F","77","Senior","1919982","0","Karon Boyd","35","35","1194.97","0.08268","0.56","0.11427","0.58","0.12901","0.65","1","0.66","0.17564","0.51","0.51576","0.23","0.4697","0.17","0.34375","0.69","0.63107","0.4","0.07374","0.45","0.31595","0.34","0.39264","0.7"
"17","104471","Wichita St.","F","86","Junior","1911503","44","Will Berg","9","34","745.31","0.05679","0.3","0.07568","0.26","0.13171","0.62","0.62162","0.32","0.18524","0.58","0.61091","0.74","0.55307","0.49","0","0.13","0.6993","0.61","0.161","0.98","0.79006","0.95","0.01105","0.2"
"2","104454","Western Mich.","F","79","Freshman","2501091","4","Brady Swartz","16","23","483.81","0.02335","0.05","0.03339","0.03","0.04606","0.99","0.75","0.43","0.17975","0.54","0.5341","0.31","0.48333","0.2","0.34118","0.67","0.68085","0.55","0.07403","0.45","0.32414","0.36","0.58621","0.89"
"2","104454","Western Mich.","F","82","Junior","1903775","10","Max Burton","28","28","687.91","0.12809","0.83","0.21271","0.95","0.18747","0.23","1.44118","0.86","0.13277","0.19","0.52239","0.25","0.49206","0.23","0","0.13","0.68182","0.55","0.07404","0.45","0.34375","0.4","0.01563","0.22"
"88","104453","Western Ky.","F","81","Senior","1908909","8","Grant Newell","23","30","790.45","0.08061","0.53","0.07154","0.23","0.07191","0.96","1.07143","0.69","0.23839","0.87","0.5368","0.33","0.44231","0.11","0.35294","0.72","0.7395","0.74","0.04502","0.15","0.38511","0.49","0.49515","0.81"
"88","104453","Western Ky.","F","83","Senior","1898630","1","Blaise Keita","18","29","381.46","0.04219","0.17","0.10283","0.49","0.14009","0.55","0.81818","0.5","0.09941","0.06","0.55556","0.43","0.49057","0.22","","","0.69697","0.6","0.13023","0.9","0.62264","0.84","0","0.16"
"15","104452","Western Ill.","F","78","Senior","2558109","15","Francis Okwuosah","16","28","601.85","0.05101","0.25","0.06","0.15","0.11783","0.75","0.54167","0.26","0.17776","0.53","0.55927","0.45","0.45588","0.14","0.40196","0.88","0.72727","0.7","0.04636","0.16","0.12941","0.04","0.6","0.9"
"15","104452","Western Ill.","F","77","Senior","2342598","5","Karyiek Dixon","13","17","452.38","0.04584","0.2","0.05976","0.14","0.11299","0.79","0.5625","0.27","0.16191","0.4","0.53344","0.31","0.52577","0.36","0.09091","0.14","0.725","0.69","0.127","0.89","0.37037","0.46","0.10185","0.37"
"15","104452","Western Ill.","F","80","Senior","2342587","45","Antwaun Massey","20","23","527.18","0.10288","0.7","0.08484","0.34","0.17217","0.32","0.53846","0.25","0.2279","0.83","0.50667","0.2","0.48649","0.21","0.66667","0.99","0.48193","0.12","0.06251","0.32","0.54967","0.77","0.01987","0.23"
"15","104452","Western Ill.","F","78","Senior","2092808","12","Isaiah Griffin","19","28","806.14","0.087","0.6","0.07817","0.28","0.13002","0.63","0.65217","0.34","0.23052","0.84","0.48246","0.13","0.39429","0.04","0.3","0.49","0.725","0.69","0.03046","0.05","0.47059","0.65","0.31373","0.62"
"15","104452","Western Ill.","F","80","Senior","1917036","22","Goanar Biliew","17","28","489.13","0.01727","0.02","0.02722","0.02","0.17487","0.3","0.16","0.02","0.15352","0.34","0.45339","0.07","0.36","0.03","0.41176","0.91","0.54237","0.21","0.06617","0.36","0.6413","0.86","0.18478","0.47"
"38","104450","Western Caro.","F","81","Freshman","2473112","12","Samuel Dada","12","29","592.41","0.06241","0.36","0.11609","0.6","0.1379","0.57","0.95238","0.6","0.12635","0.16","0.68926","0.97","0.66667","0.91","0","0.13","0.78378","0.85","0.16337","0.98","0.32174","0.35","0.0087","0.19"
"38","104450","Western Caro.","F","84","Sophomore","2306698","7","Abdulai Fanta Kabba","17","27","462.73","0.03482","0.11","0.0712","0.23","0.21295","0.13","0.36","0.11","0.12466","0.15","0.61147","0.74","0.66234","0.9","","","0.31429","0.03","0.14417","0.95","0.45455","0.62","0","0.16"
"38","104450","Western Caro.","F","80","Senior","1946856","23","Marcus Kell","29","29","868.58","0.05865","0.32","0.06077","0.15","0.0871","0.92","0.74286","0.42","0.22741","0.82","0.53571","0.32","0.54444","0.45","0.28986","0.45","0.69369","0.59","0.04209","0.12","0.34906","0.41","0.43396","0.74"
"60","104448","West Virginia","F","79","Freshman","2505107","5","DJ Thomas","0","35","582.77","0.08023","0.53","0.0838","0.33","0.11324","0.79","0.80769","0.49","0.21362","0.76","0.56483","0.48","0.65741","0.9","0.26923","0.38","0.625","0.38","0.07192","0.43","0.21505","0.15","0.41935","0.73"
"60","104448","West Virginia","F","81","Senior","1941988","0","Brenen Lorient","34","34","999.36","0.1464","0.89","0.13911","0.74","0.16408","0.37","0.98485","0.62","0.2176","0.78","0.60083","0.7","0.59244","0.69","0.35821","0.75","0.70423","0.63","0.07407","0.45","0.23279","0.18","0.21967","0.51"
"60","104448","West Virginia","F","84","Senior","1925357","55","Harlan Obioha","35","35","701.15","0.07722","0.5","0.12809","0.67","0.16264","0.38","0.90323","0.57","0.1474","0.29","0.55764","0.44","0.53448","0.4","0.25","0.34","0.56667","0.25","0.11101","0.8","0.75","0.93","0.03333","0.27"
"1","104444","West Ga.","F","81","Sophomore","2352279","22","Kenneth Chime","26","30","610.93","0.03109","0.09","0.06716","0.2","0.14398","0.52","0.5","0.23","0.12316","0.14","0.57339","0.54","0.58559","0.66","","","0.44444","0.09","0.13552","0.92","0.40541","0.52","0","0.16"
"1","104444","West Ga.","F","78","Senior","2352243","4","Shelton Williams-Dryden","30","30","1065.22","0.08824","0.61","0.06491","0.18","0.09201","0.9","0.75439","0.43","0.28636","0.98","0.55467","0.43","0.54067","0.44","0.23944","0.3","0.72455","0.69","0.09791","0.69","0.34151","0.4","0.14519","0.43"
"1","104444","West Ga.","F","82","Junior","2199187","5","JaVar Daniel","4","29","558.31","0.06034","0.34","0.07996","0.3","0.08691","0.92","1","0.66","0.18245","0.56","0.57906","0.57","0.52667","0.37","0.5","0.97","0.70833","0.64","0.09444","0.65","0.28571","0.28","0.10714","0.38"
"1","104444","West Ga.","F","78","Senior","1948216","11","Kolten Griffin","30","30","1010.19","0.13154","0.84","0.22654","0.96","0.18908","0.22","1.54902","0.89","0.13147","0.18","0.51669","0.23","0.5","0.28","0.33333","0.65","0.63158","0.4","0.02874","0.04","0.18812","0.1","0.26733","0.57"
"61","104434","Weber St.","F","78","Junior","2541451","0","Edwin Suarez Jr.","19","30","653.97","0.10209","0.7","0.09616","0.43","0.18463","0.24","0.57627","0.28","0.24383","0.88","0.5353","0.32","0.52358","0.36","0","0.13","0.57576","0.27","0.13158","0.91","0.45622","0.63","0.02304","0.24"
"61","104434","Weber St.","F","78","Junior","2148445","8","Viljami Vartiainen","23","25","763.67","0.05387","0.27","0.07527","0.26","0.0629","0.98","1.29412","0.8","0.17663","0.52","0.63561","0.84","0.56923","0.58","0.42442","0.93","0.78378","0.85","0.00748","0","0.15612","0.07","0.72574","0.95"
"61","104434","Weber St.","F","80","Junior","2113992","7","Malek Gomma","30","30","776.37","0.09764","0.67","0.13825","0.73","0.12987","0.64","1.23529","0.78","0.16827","0.45","0.52678","0.27","0.52486","0.36","0.4","0.88","0.46316","0.1","0.12709","0.89","0.51075","0.72","0.02688","0.25"
"61","104434","Weber St.","F","79","Senior","1892859","5","Nigel Burris","11","30","715.88","0.0496","0.24","0.06306","0.17","0.1346","0.6","0.5","0.23","0.19679","0.66","0.63651","0.85","0.58621","0.66","0.33333","0.65","0.84466","0.94","0.08334","0.55","0.51759","0.73","0.27136","0.57"
"30","104427","Washington St.","F","81","Senior","2321217","3","Simon Hildebrandt","1","31","453","0.06637","0.4","0.10678","0.52","0.15471","0.44","0.77273","0.45","0.16156","0.4","0.599","0.69","0.59259","0.69","0.375","0.81","0.73333","0.72","0.03252","0.06","0.28037","0.27","0.74766","0.96"
"30","104427","Washington St.","F","80","Senior","2198644","0","Emmanuel Ugbo","6","22","397.65","0.08006","0.53","0.09838","0.45","0.13479","0.59","0.80952","0.49","0.20145","0.69","0.54896","0.39","0.54795","0.47","0.28571","0.44","0.71111","0.65","0.05306","0.22","0.3913","0.5","0.36522","0.67"
"30","104427","Washington St.","F","79","Junior","2153485","15","Rihards Vavers","16","28","707.63","0.03523","0.11","0.04676","0.07","0.09055","0.9","0.54167","0.26","0.19206","0.63","0.639","0.86","0.63793","0.85","0.4","0.88","0.87805","0.97","0.03637","0.08","0.18386","0.1","0.73991","0.96"
"30","104427","Washington St.","F","80","Junior","2125066","2","Eemeli Yalaho","27","31","883.3","0.10808","0.73","0.14349","0.76","0.17075","0.33","0.98113","0.62","0.18086","0.55","0.60995","0.74","0.54808","0.47","0.40157","0.88","0.78333","0.85","0.06672","0.37","0.25974","0.23","0.54978","0.86"
"30","104427","Washington St.","F","81","Junior","1908910","22","ND Okafor","31","31","722.85","0.08282","0.56","0.07433","0.25","0.17779","0.28","0.45161","0.18","0.24829","0.9","0.60342","0.71","0.58065","0.63","","","0.65909","0.48","0.10361","0.73","0.35484","0.42","0","0.16"
"73","104424","Washington","F","83","Freshman","2533777","6","Hannes Steinbach","30","30","1039.29","0.08924","0.62","0.08744","0.36","0.12028","0.73","0.79661","0.47","0.24008","0.87","0.64426","0.88","0.61812","0.79","0.33962","0.67","0.75949","0.79","0.14479","0.95","0.43646","0.59","0.14641","0.43"
"73","104424","Washington","F","79","Sophomore","2302872","8","Bryson Tucker","14","21","462.47","0.03689","0.12","0.071","0.23","0.06879","0.97","1.11111","0.71","0.14473","0.27","0.49261","0.15","0.5493","0.47","0.26087","0.36","0.54545","0.21","0.05676","0.26","0.09402","0.02","0.39316","0.7"
"73","104424","Washington","F","83","Senior","1622140","11","Franck Kepnang","25","27","616.76","0.01686","0.02","0.03247","0.03","0.15101","0.47","0.22222","0.03","0.14716","0.29","0.55007","0.4","0.51908","0.34","0","0.13","0.68889","0.57","0.1312","0.91","0.34091","0.4","0.00758","0.18"
"53","104413","Wake Forest","F","79","Sophomore","2313602","2","Juke Harris","35","35","1229.93","0.11645","0.78","0.08917","0.38","0.08351","0.93","1.17241","0.75","0.28722","0.98","0.58907","0.63","0.55472","0.5","0.33206","0.61","0.78313","0.85","0.04301","0.13","0.47249","0.65","0.49715","0.81"
"53","104413","Wake Forest","F","79","Senior","2127619","25","Tre'Von Spillers","34","35","1020.18","0.11812","0.79","0.14558","0.77","0.11453","0.78","1.4878","0.88","0.17848","0.53","0.61987","0.78","0.59761","0.71","0.36364","0.77","0.76","0.79","0.06364","0.34","0.26408","0.24","0.1162","0.39"
"53","104413","Wake Forest","F","82","Junior","2117918","13","Cooper Schwieger","11","34","686.84","0.07978","0.52","0.15069","0.79","0.15453","0.44","1.14815","0.73","0.12976","0.17","0.58226","0.59","0.5625","0.54","0.34286","0.68","0.73684","0.73","0.06492","0.35","0.29008","0.29","0.26718","0.57"
"53","104413","Wake Forest","F","80","Junior","2099049","0","Omaha Biliew","24","35","708.66","0.04475","0.19","0.08155","0.31","0.12332","0.7","0.72","0.4","0.14549","0.27","0.61902","0.78","0.5873","0.67","0.36782","0.78","0.79365","0.87","0.05598","0.25","0.42","0.56","0.58","0.88"
"3","104412","Wagner","F","79","Sophomore","2569026","22","Binael Basil","21","28","637.06","0.10814","0.73","0.10892","0.54","0.16167","0.39","0.7561","0.44","0.21008","0.74","0.5715","0.53","0.57595","0.61","0.26667","0.37","0.54444","0.21","0.13004","0.9","0.52023","0.73","0.08671","0.36"
"3","104412","Wagner","F","78","Junior","2569024","10","Bryan Akanmu","18","28","575.22","0.15658","0.92","0.17045","0.87","0.20069","0.17","1.02381","0.67","0.19201","0.63","0.49313","0.15","0.47945","0.2","0","0.13","0.67568","0.54","0.08925","0.61","0.24503","0.2","0.03311","0.27"
"3","104412","Wagner","F","79","Sophomore","2304165","1","Zavier Fitch","9","15","340.89","0.07885","0.52","0.12872","0.67","0.12664","0.67","1.16667","0.74","0.14509","0.27","0.55556","0.43","0.46809","0.16","0.43478","0.94","0.62069","0.37","0.08149","0.53","0.41429","0.55","0.32857","0.63"
"3","104412","Wagner","F","78","Senior","2126113","2","Travis Gray","12","19","430.68","0.04035","0.15","0.04391","0.06","0.08037","0.94","0.57143","0.28","0.21563","0.77","0.55556","0.43","0.44828","0.12","0.35897","0.75","0.76364","0.8","0.05101","0.21","0.40441","0.52","0.57353","0.87"
"53","104407","Virginia Tech","F","82","Freshman","2481295","32","Christian Gurdak","10","31","529.2","0.03469","0.11","0.06304","0.17","0.1211","0.72","0.55556","0.27","0.14405","0.26","0.66233","0.92","0.63208","0.83","","","0.69643","0.6","0.14917","0.97","0.5283","0.75","0","0.16"
"53","104407","Virginia Tech","F","80","Junior","2142747","13","Amani Hansberry","30","30","921.21","0.15845","0.92","0.14296","0.76","0.14364","0.52","1.16129","0.74","0.2407","0.88","0.58171","0.59","0.55066","0.48","0.35417","0.73","0.73585","0.73","0.10976","0.79","0.32817","0.37","0.29721","0.6"
"53","104407","Virginia Tech","F","80","Senior","1920043","1","Tobi Lawal","17","23","668.53","0.03897","0.14","0.0513","0.09","0.15835","0.41","0.34146","0.09","0.19896","0.67","0.64709","0.89","0.66102","0.9","0.25","0.34","0.76271","0.8","0.09203","0.63","0.71084","0.91","0.28916","0.59"
